"PSTV04","PSTV05","PSTV06","PSTV07","PSTV08","PSTV09","PSTV10","PSTV11","PSTV12","PSTV13","PSTV14","UHH"
1,2,1,1,4,33,3306,9,3,33,3306,66
1,2,1,1,4,33,3311,9,2,33,3311,84
1,2,1,1,4,33,3372,3,1,33,3372,58
1,2,1,1,4,33,3374,9,2,33,3374,67
1,2,1,1,4,33,3375,9,2,33,3375,77
1,2,1,1,4,33,3375,9,3,33,3375,80
1,2,1,1,4,35,3505,3,1,35,3505,66
1,2,1,1,4,35,3514,9,2,35,3514,56
1,2,1,1,4,35,3575,9,2,35,3525,84
1,2,1,1,4,35,3576,3,1,35,3576,54
1,2,1,1,4,35,3576,9,3,35,3576,68
1,2,1,1,4,35,3578,3,1,35,3578,37
1,2,1,1,4,35,3578,8,2,35,3573,64
1,2,1,1,4,35,3578,8,2,35,3578,70
1,2,1,1,4,35,3578,9,2,35,3515,74
1,2,1,1,4,51,5104,9,3,51,5104,64
1,2,1,1,4,51,5107,9,2,51,5107,64
1,2,1,1,4,51,5171,9,2,31,3174,78
1,2,1,1,4,51,5171,9,2,51,5171,64
1,2,1,1,4,65,6502,9,3,65,6502,70
1,2,1,1,4,71,7171,3,1,71,7171,44
1,2,1,1,4,72,7205,9,2,72,7271,70
1,2,1,1,4,72,7212,3,1,72,7210,46
1,2,1,1,4,73,7306,4,2,73,7306,31
1,2,1,1,4,73,7306,9,3,73,7306,56
1,2,1,1,4,73,7325,3,1,73,7325,59
1,2,1,1,4,73,7371,3,1,73,7371,77
1,2,1,1,4,94,9401,9,2,94,9401,90
1,2,1,1,4,94,9404,3,1,94,9404,65
1,2,1,1,5,11,1105,9,3,11,1105,48
1,2,1,1,5,11,1112,3,1,11,1112,54
1,2,1,1,5,12,1221,3,1,12,1221,49
1,2,1,1,5,12,1275,3,1,12,1275,38
1,2,1,1,5,13,1371,8,2,13,1371,55
1,2,1,1,5,13,1371,9,2,13,1371,68
1,2,1,1,5,18,1807,3,1,18,1806,55
1,2,1,1,5,18,1871,3,1,18,1871,60
1,2,1,1,5,31,3171,2,1,31,3171,54
1,2,1,1,5,32,3209,3,1,32,3209,68
1,2,1,1,5,33,3315,9,3,33,3315,60
1,2,1,1,5,35,3507,9,3,35,3507,44
1,2,1,1,5,35,3525,9,2,35,3525,56
1,2,1,1,5,35,3578,3,1,35,3578,61
1,2,1,1,5,35,3578,9,2,35,3578,52
1,2,1,1,5,52,5271,4,2,52,5271,59
1,2,1,1,5,53,5316,3,1,53,5316,56
1,2,1,1,5,53,5317,3,1,53,5317,63
1,2,1,1,5,53,5317,9,3,53,5317,63
1,2,1,1,5,64,6472,3,1,64,6472,33
1,2,1,1,5,71,7172,3,1,71,7172,70
1,2,1,1,5,73,7373,9,3,73,7373,54
1,2,1,1,5,74,7408,3,1,74,7408,64
1,2,1,1,5,81,8103,9,3,81,8171,54
1,2,1,1,5,82,8201,9,3,82,8204,53
1,2,1,2,1,12,1205,3,1,12,1205,60
1,2,1,2,1,12,1208,8,2,12,1208,67
1,2,1,2,1,12,1218,8,2,12,1218,58
1,2,1,2,1,13,1305,9,3,13,1371,77
1,2,1,2,1,16,1609,9,3,16,1672,69
1,2,1,2,1,32,3275,7,2,31,3172,72
1,2,1,2,1,33,3326,3,1,33,3326,64
1,2,1,2,1,33,3373,9,2,33,3373,82
1,2,1,2,1,35,3504,3,1,35,3504,87
1,2,1,2,1,35,3578,3,1,35,3578,77
1,2,1,2,1,35,3578,6,2,35,3578,63
1,2,1,2,1,63,6372,3,1,63,6372,82
1,2,1,2,1,81,8171,8,2,12,1218,66
1,2,1,2,4,12,1206,3,1,12,1206,68
1,2,1,2,4,12,1211,9,2,12,1211,51
1,2,1,2,4,12,1276,3,1,12,1275,38
1,2,1,2,4,14,1471,9,2,14,1471,44
1,2,1,2,4,15,1571,9,2,15,1571,74
1,2,1,2,4,16,1671,9,2,16,1671,72
1,2,1,2,4,17,1706,3,1,17,1706,62
1,2,1,2,4,21,2102,8,2,21,2102,67
1,2,1,2,4,31,3172,3,1,31,3172,78
1,2,1,2,4,31,3172,3,1,32,3275,87
1,2,1,2,4,32,3201,3,1,32,3271,69
1,2,1,2,4,32,3204,3,1,32,3204,69
1,2,1,2,4,32,3208,3,1,32,3208,69
1,2,1,2,4,32,3209,9,3,32,3209,54
1,2,1,2,4,32,3215,9,2,32,3215,53
1,2,1,2,4,32,3273,8,2,32,3273,82
1,2,1,2,4,32,3274,9,3,32,3274,66
1,2,1,2,4,32,3274,9,3,33,3323,79
1,2,1,2,4,32,3275,9,2,32,3275,41
1,2,1,2,4,33,3309,3,1,33,3309,74
1,2,1,2,4,33,3310,3,1,33,3310,58
1,2,1,2,4,33,3313,9,3,33,3309,67
1,2,1,2,4,33,3322,9,2,33,3322,65
1,2,1,2,4,33,3329,3,1,33,3329,93
1,2,1,2,4,33,3374,9,2,33,3374,55
1,2,1,2,4,34,3402,3,1,34,3402,62
1,2,1,2,4,35,3504,9,2,35,3504,53
1,2,1,2,4,35,3507,3,1,35,3507,31
1,2,1,2,4,35,3511,3,1,35,3511,73
1,2,1,2,4,35,3515,9,2,35,3578,68
1,2,1,2,4,35,3525,3,1,35,3525,49
1,2,1,2,4,35,3575,3,1,35,3575,55
1,2,1,2,4,35,3576,3,1,35,3576,71
1,2,1,2,4,35,3578,3,1,35,3578,53
1,2,1,2,4,35,3578,9,2,35,3578,79
1,2,1,2,4,36,3671,3,1,36,3671,82
1,2,1,2,4,36,3671,9,2,36,3603,68
1,2,1,2,4,53,5312,9,2,31,3174,55
1,2,1,2,4,71,7171,9,3,71,7171,74
1,2,1,2,4,73,7306,3,1,73,7306,31
1,2,1,2,4,73,7306,4,2,73,7306,31
1,2,1,2,4,73,7314,9,3,73,7313,57
1,2,1,2,4,81,8171,3,1,81,8171,65
1,2,1,2,5,12,1275,9,2,12,1275,70
1,2,1,2,5,13,1311,3,1,13,1311,53
1,2,1,2,5,33,3310,9,3,33,3310,67
1,2,1,2,5,33,3318,9,2,33,3318,48
1,2,1,2,5,64,6471,9,2,64,6471,62
1,2,1,3,1,32,3217,9,2,32,3217,52
1,2,1,3,2,12,1211,3,1,12,1211,65
1,2,1,3,2,13,1307,3,1,13,1307,57
1,2,1,3,2,13,1310,3,1,13,1310,76
1,2,1,3,2,13,1373,3,1,13,1373,74
1,2,1,3,2,14,1409,3,1,14,1409,63
1,2,1,3,2,18,1812,3,1,18,1812,57
1,2,1,3,2,31,3175,3,1,31,3175,66
1,2,1,3,2,32,3207,3,1,32,3207,64
1,2,1,3,2,32,3210,3,1,32,3210,56
1,2,1,3,2,33,3302,3,1,33,3302,52
1,2,1,3,2,33,3303,3,1,33,3303,60
1,2,1,3,2,33,3308,3,1,33,3308,59
1,2,1,3,2,33,3310,3,1,33,3310,48
1,2,1,3,2,33,3321,3,1,33,3321,56
1,2,1,3,2,33,3324,3,1,33,3324,59
1,2,1,3,2,33,3325,3,1,33,3325,61
1,2,1,3,2,33,3328,3,1,33,3328,59
1,2,1,3,2,34,3402,3,1,34,3402,62
1,2,1,3,2,34,3403,3,1,34,3403,50
1,2,1,3,2,35,3504,9,2,35,3504,62
1,2,1,3,2,35,3504,9,3,35,3504,62
1,2,1,3,2,35,3507,3,1,35,3507,58
1,2,1,3,2,35,3515,3,1,35,3515,54
1,2,1,3,2,35,3516,3,1,35,3516,56
1,2,1,3,2,35,3518,3,1,35,3518,56
1,2,1,3,2,35,3525,9,2,35,3525,75
1,2,1,3,2,35,3571,3,1,35,3571,66
1,2,1,3,2,35,3576,3,1,35,3576,77
1,2,1,3,2,35,3578,3,1,35,3578,63
1,2,1,3,2,36,3671,9,2,36,3671,64
1,2,1,3,2,53,5310,3,1,53,5310,58
1,2,1,3,2,75,7502,3,1,75,7502,71
1,2,1,3,2,75,7571,3,1,75,7571,58
1,2,1,3,3,11,1103,3,1,11,1103,47
1,2,1,3,3,11,1110,3,1,11,1110,54
1,2,1,3,3,11,1114,3,1,11,1114,53
1,2,1,3,3,12,1213,3,1,12,1213,71
1,2,1,3,3,13,1303,3,1,13,1303,64
1,2,1,3,3,13,1304,3,1,13,1304,65
1,2,1,3,3,13,1305,3,1,13,1305,53
1,2,1,3,3,13,1310,3,1,13,1310,59
1,2,1,3,3,13,1373,3,1,13,1373,74
1,2,1,3,3,13,1376,3,1,13,1376,70
1,2,1,3,3,15,1504,3,1,15,1504,47
1,2,1,3,3,15,1505,3,1,62,6201,65
1,2,1,3,3,15,1571,3,1,15,1571,66
1,2,1,3,3,19,1904,3,1,19,1904,54
1,2,1,3,3,21,2102,3,1,21,2102,54
1,2,1,3,3,31,3171,2,1,31,3171,70
1,2,1,3,3,31,3172,3,1,31,3172,57
1,2,1,3,3,31,3173,3,1,31,3173,57
1,2,1,3,3,31,3174,3,1,31,3174,52
1,2,1,3,3,32,3201,3,1,32,3201,52
1,2,1,3,3,32,3276,3,1,32,3276,72
1,2,1,3,3,33,3304,3,1,33,3304,60
1,2,1,3,3,33,3310,3,1,33,3310,58
1,2,1,3,3,33,3322,3,1,33,3322,52
1,2,1,3,3,33,3373,3,1,33,3373,49
1,2,1,3,3,34,3404,3,1,34,3404,55
1,2,1,3,3,35,3502,3,1,35,3502,76
1,2,1,3,3,35,3507,3,1,35,3507,61
1,2,1,3,3,35,3514,3,1,35,3514,72
1,2,1,3,3,35,3515,3,1,35,3515,48
1,2,1,3,3,35,3577,3,1,35,3577,60
1,2,1,3,3,35,3578,3,1,35,3578,55
1,2,1,3,3,53,5310,3,1,53,5310,58
1,2,1,3,3,63,6371,3,1,63,6371,56
1,2,1,3,3,71,7173,3,1,71,7173,53
1,2,1,3,3,71,7173,9,2,71,7173,51
1,2,1,3,3,73,7302,3,1,73,7302,52
1,2,1,3,3,75,7504,3,1,75,7504,81
1,2,1,3,3,75,7504,9,2,75,7504,59
1,2,1,3,4,12,1206,9,2,14,1408,74
1,2,1,3,4,12,1212,3,1,12,1212,55
1,2,1,3,4,12,1212,9,2,12,1275,67
1,2,1,3,4,12,1271,3,1,12,1271,75
1,2,1,3,4,12,1271,3,1,36,3603,75
1,2,1,3,4,12,1275,3,1,12,1275,54
1,2,1,3,4,15,1571,9,2,15,1571,74
1,2,1,3,4,16,1671,3,1,16,1671,57
1,2,1,3,4,18,1810,9,2,18,1810,54
1,2,1,3,4,21,2102,9,2,21,2102,73
1,2,1,3,4,32,3202,3,1,32,3202,57
1,2,1,3,4,32,3204,3,1,32,3204,48
1,2,1,3,4,32,3204,9,2,32,3204,22
1,2,1,3,4,32,3206,3,1,32,3204,45
1,2,1,3,4,32,3208,9,3,32,3208,73
1,2,1,3,4,32,3209,3,1,32,3209,71
1,2,1,3,4,32,3209,9,3,32,3209,54
1,2,1,3,4,32,3216,9,2,32,3216,42
1,2,1,3,4,32,3276,9,2,32,3201,60
1,2,1,3,4,32,3276,9,2,32,3276,63
1,2,1,3,4,33,3302,3,1,33,3302,69
1,2,1,3,4,33,3310,9,3,33,3310,69
1,2,1,3,4,33,3311,3,1,33,3311,58
1,2,1,3,4,33,3322,9,2,33,3322,62
1,2,1,3,4,33,3327,9,3,33,3327,62
1,2,1,3,4,33,3372,3,1,33,3372,61
1,2,1,3,4,33,3372,9,2,33,3372,81
1,2,1,3,4,33,3374,8,2,33,3374,78
1,2,1,3,4,33,3374,9,2,33,3374,58
1,2,1,3,4,33,3374,9,3,33,3374,78
1,2,1,3,4,33,3375,3,1,33,3375,56
1,2,1,3,4,35,3506,9,3,35,3506,75
1,2,1,3,4,35,3507,3,1,35,3507,45
1,2,1,3,4,35,3507,9,2,35,3507,66
1,2,1,3,4,35,3512,3,1,36,3603,71
1,2,1,3,4,35,3517,3,1,35,3517,71
1,2,1,3,4,35,3578,8,2,35,3578,79
1,2,1,3,4,35,3578,9,2,35,3578,79
1,2,1,3,4,35,3579,9,3,35,3579,56
1,2,1,3,4,36,3671,3,1,36,3671,44
1,2,1,3,4,36,3674,3,1,36,3674,64
1,2,1,3,4,53,5310,3,1,53,5310,64
1,2,1,3,4,63,6303,9,3,63,6303,58
1,2,1,3,4,64,6403,3,1,64,6403,37
1,2,1,3,4,64,6472,3,1,64,6472,56
1,2,1,3,4,72,7271,3,1,72,7271,65
1,2,1,3,4,73,7314,3,1,73,7314,58
1,2,1,3,4,74,7401,9,3,74,7401,63
1,2,1,3,4,82,8271,3,1,82,8271,62
1,2,2,1,1,11,1110,3,1,11,1110,61
1,2,2,1,1,11,1111,3,1,11,1111,61
1,2,2,1,1,11,1114,9,2,11,1114,62
1,2,2,1,1,11,1174,3,1,11,1174,74
1,2,2,1,1,12,1202,9,2,13,1371,63
1,2,2,1,1,12,1204,3,1,12,1204,71
1,2,2,1,1,12,1206,3,1,12,1206,65
1,2,2,1,1,12,1206,3,1,21,2102,74
1,2,2,1,1,12,1211,3,1,12,1211,70
1,2,2,1,1,12,1217,3,1,12,1275,77
1,2,2,1,1,12,1275,3,1,12,1210,66
1,2,2,1,1,12,1275,3,1,12,1275,73
1,2,2,1,1,12,1276,3,1,12,1276,65
1,2,2,1,1,12,1277,3,1,12,1277,69
1,2,2,1,1,12,1277,9,3,12,1277,74
1,2,2,1,1,12,1278,9,2,12,1278,75
1,2,2,1,1,13,1302,3,1,13,1302,67
1,2,2,1,1,13,1302,9,2,13,1302,60
1,2,2,1,1,13,1307,3,1,13,1375,81
1,2,2,1,1,13,1308,3,1,13,1308,73
1,2,2,1,1,13,1371,3,1,14,1471,81
1,2,2,1,1,13,1371,3,1,14,1473,61
1,2,2,1,1,13,1371,9,2,14,1408,61
1,2,2,1,1,13,1373,3,1,13,1373,59
1,2,2,1,1,14,1471,9,2,14,1471,63
1,2,2,1,1,14,1473,9,2,14,1473,72
1,2,2,1,1,15,1502,3,1,15,1502,62
1,2,2,1,1,16,1607,9,2,16,1671,68
1,2,2,1,1,16,1671,3,1,16,1671,70
1,2,2,1,1,16,1671,9,2,16,1671,82
1,2,2,1,1,16,1671,9,2,32,3201,75
1,2,2,1,1,18,1806,9,2,18,1871,66
1,2,2,1,1,18,1813,3,1,18,1813,65
1,2,2,1,1,18,1871,3,1,18,1871,58
1,2,2,1,1,19,1901,3,1,19,1901,59
1,2,2,1,1,21,2102,3,1,21,2102,63
1,2,2,1,1,31,3171,2,1,31,3171,68
1,2,2,1,1,31,3171,3,1,13,1371,80
1,2,2,1,1,31,3171,9,2,31,3171,80
1,2,2,1,1,31,3171,9,2,33,3374,69
1,2,2,1,1,31,3172,3,1,31,3172,71
1,2,2,1,1,31,3172,3,1,31,3173,63
1,2,2,1,1,31,3172,9,2,31,3172,72
1,2,2,1,1,31,3173,3,1,31,3173,63
1,2,2,1,1,31,3173,3,1,32,3201,65
1,2,2,1,1,31,3173,5,2,31,3173,62
1,2,2,1,1,31,3174,3,1,31,3174,73
1,2,2,1,1,31,3175,3,1,31,3175,65
1,2,2,1,1,31,3175,8,2,31,3172,67
1,2,2,1,1,32,3201,9,2,31,3174,61
1,2,2,1,1,32,3201,9,2,32,3271,71
1,2,2,1,1,32,3205,9,2,32,3205,80
1,2,2,1,1,32,3208,3,1,32,3208,63
1,2,2,1,1,32,3209,3,1,32,3209,69
1,2,2,1,1,32,3210,9,3,32,3210,60
1,2,2,1,1,32,3213,9,3,32,3213,69
1,2,2,1,1,32,3216,9,2,32,3216,80
1,2,2,1,1,32,3218,3,1,32,3218,68
1,2,2,1,1,32,3271,3,1,32,3201,72
1,2,2,1,1,32,3271,3,1,32,3271,76
1,2,2,1,1,32,3273,3,1,32,3273,69
1,2,2,1,1,32,3275,3,1,32,3275,70
1,2,2,1,1,32,3275,4,2,32,3275,61
1,2,2,1,1,32,3275,9,2,31,3172,79
1,2,2,1,1,32,3275,9,2,32,3275,70
1,2,2,1,1,32,3276,3,1,31,3172,79
1,2,2,1,1,32,3276,3,1,32,3276,75
1,2,2,1,1,32,3276,9,2,32,3276,67
1,2,2,1,1,32,3279,3,1,32,3279,80
1,2,2,1,1,33,3301,3,1,33,3301,68
1,2,2,1,1,33,3301,9,2,33,3301,61
1,2,2,1,1,33,3302,9,2,33,3302,62
1,2,2,1,1,33,3303,3,1,33,3303,77
1,2,2,1,1,33,3303,9,3,33,3303,69
1,2,2,1,1,33,3304,9,3,33,3304,81
1,2,2,1,1,33,3306,3,1,33,3306,72
1,2,2,1,1,33,3308,3,1,33,3308,58
1,2,2,1,1,33,3308,9,2,33,3308,76
1,2,2,1,1,33,3309,9,3,33,3309,67
1,2,2,1,1,33,3310,9,2,33,3310,68
1,2,2,1,1,33,3311,3,1,33,3311,72
1,2,2,1,1,33,3313,3,1,33,3313,70
1,2,2,1,1,33,3314,9,2,33,3314,78
1,2,2,1,1,33,3318,3,1,34,3402,68
1,2,2,1,1,33,3320,9,3,33,3320,62
1,2,2,1,1,33,3322,3,1,33,3322,69
1,2,2,1,1,33,3322,9,2,33,3322,68
1,2,2,1,1,33,3322,9,3,33,3322,79
1,2,2,1,1,33,3323,3,1,33,3323,77
1,2,2,1,1,33,3326,3,1,33,3376,77
1,2,2,1,1,33,3328,3,1,33,3328,68
1,2,2,1,1,33,3371,3,1,33,3371,77
1,2,2,1,1,33,3374,3,1,35,3576,63
1,2,2,1,1,33,3374,8,2,33,3374,75
1,2,2,1,1,33,3374,9,3,33,3374,64
1,2,2,1,1,34,3401,3,1,34,3401,83
1,2,2,1,1,34,3402,3,1,34,3402,74
1,2,2,1,1,34,3404,9,2,34,3404,66
1,2,2,1,1,34,3404,9,3,34,3404,75
1,2,2,1,1,34,3471,3,1,34,3471,69
1,2,2,1,1,34,3471,9,3,34,3471,62
1,2,2,1,1,35,3501,3,1,35,3501,70
1,2,2,1,1,35,3502,3,1,35,3502,72
1,2,2,1,1,35,3504,3,1,35,3504,62
1,2,2,1,1,35,3508,9,2,35,3508,66
1,2,2,1,1,35,3509,8,2,35,3509,78
1,2,2,1,1,35,3509,9,3,35,3509,77
1,2,2,1,1,35,3510,3,1,35,3510,65
1,2,2,1,1,35,3511,3,1,35,3511,62
1,2,2,1,1,35,3514,9,2,35,3514,64
1,2,2,1,1,35,3515,9,2,35,3515,70
1,2,2,1,1,35,3518,3,1,35,3518,67
1,2,2,1,1,35,3519,3,1,35,3519,66
1,2,2,1,1,35,3519,9,2,35,3577,74
1,2,2,1,1,35,3521,9,3,35,3521,68
1,2,2,1,1,35,3522,9,3,35,3522,68
1,2,2,1,1,35,3525,3,1,35,3525,67
1,2,2,1,1,35,3525,9,2,35,3525,61
1,2,2,1,1,35,3525,9,3,35,3525,67
1,2,2,1,1,35,3526,5,2,35,3526,90
1,2,2,1,1,35,3527,3,1,35,3527,69
1,2,2,1,1,35,3529,9,3,35,3529,57
1,2,2,1,1,35,3571,3,1,35,3571,70
1,2,2,1,1,35,3571,9,3,62,6271,65
1,2,2,1,1,35,3573,9,2,35,3573,70
1,2,2,1,1,35,3574,3,1,35,3574,61
1,2,2,1,1,35,3576,9,3,35,3576,75
1,2,2,1,1,35,3578,3,1,35,3578,68
1,2,2,1,1,35,3578,5,2,35,3578,74
1,2,2,1,1,35,3578,9,3,35,3578,72
1,2,2,1,1,35,3579,3,1,35,3579,78
1,2,2,1,1,36,3603,3,1,36,3603,71
1,2,2,1,1,36,3604,3,1,36,3604,65
1,2,2,1,1,36,3673,8,2,36,3673,65
1,2,2,1,1,36,3673,9,2,36,3673,69
1,2,2,1,1,36,3674,3,1,36,3674,68
1,2,2,1,1,51,5108,9,2,51,5103,73
1,2,2,1,1,52,5203,3,1,52,5203,56
1,2,2,1,1,53,5306,9,3,53,5306,66
1,2,2,1,1,53,5311,3,1,53,5311,72
1,2,2,1,1,61,6101,3,1,61,6101,67
1,2,2,1,1,61,6105,3,1,61,6105,75
1,2,2,1,1,62,6204,9,3,62,6271,69
1,2,2,1,1,62,6205,3,1,62,6205,67
1,2,2,1,1,62,6209,3,1,62,6209,69
1,2,2,1,1,62,6213,3,1,62,6213,65
1,2,2,1,1,62,6271,9,3,62,6271,66
1,2,2,1,1,63,6303,9,2,63,6303,56
1,2,2,1,1,63,6305,3,1,63,6305,53
1,2,2,1,1,63,6309,3,1,63,6309,55
1,2,2,1,1,63,6311,3,1,63,6311,62
1,2,2,1,1,63,6371,9,2,63,6371,62
1,2,2,1,1,63,6372,3,1,63,6372,76
1,2,2,1,1,71,7102,9,3,71,7102,61
1,2,2,1,1,71,7103,3,1,71,7103,70
1,2,2,1,1,71,7104,3,1,71,7104,73
1,2,2,1,1,71,7109,3,1,71,7109,72
1,2,2,1,1,71,7109,9,3,71,7109,64
1,2,2,1,1,71,7171,9,3,71,7171,74
1,2,2,1,1,72,7204,3,1,72,7204,74
1,2,2,1,1,72,7206,3,1,72,7271,68
1,2,2,1,1,72,7212,9,3,72,7212,67
1,2,2,1,1,72,7271,3,1,72,7271,68
1,2,2,1,1,72,7271,9,3,72,7271,68
1,2,2,1,1,73,7302,9,3,73,7302,66
1,2,2,1,1,73,7304,3,1,73,7304,70
1,2,2,1,1,73,7309,3,1,73,7309,68
1,2,2,1,1,73,7315,9,3,73,7315,73
1,2,2,1,1,73,7317,9,2,73,7317,68
1,2,2,1,1,73,7325,3,1,73,7325,76
1,2,2,1,1,73,7371,9,3,73,7371,72
1,2,2,1,1,74,7403,9,3,74,7403,72
1,2,2,1,1,74,7408,3,1,74,7408,62
1,2,2,1,1,74,7411,9,3,74,7404,65
1,2,2,1,1,74,7472,3,1,74,7472,64
1,2,2,1,1,75,7502,9,2,75,7502,72
1,2,2,1,1,75,7502,9,3,75,7502,74
1,2,2,1,1,75,7571,3,1,75,7571,56
1,2,2,1,1,76,7602,3,1,76,7602,69
1,2,2,1,1,81,8171,9,2,81,8171,74
1,2,2,1,1,81,8172,3,1,81,8172,70
1,2,2,1,1,94,9471,9,3,94,9471,70
1,2,2,1,4,12,1272,3,1,12,1275,59
1,2,2,1,4,12,1273,9,2,12,1273,51
1,2,2,1,4,12,1275,3,1,12,1275,67
1,2,2,1,4,12,1276,3,1,12,1276,64
1,2,2,1,4,13,1308,3,1,13,1308,60
1,2,2,1,4,13,1312,3,1,13,1312,66
1,2,2,1,4,13,1371,9,2,13,1371,76
1,2,2,1,4,13,1377,3,1,13,1306,71
1,2,2,1,4,14,1401,3,1,14,1401,46
1,2,2,1,4,14,1403,9,2,14,1402,66
1,2,2,1,4,14,1406,9,2,14,1406,60
1,2,2,1,4,14,1408,9,2,14,1408,64
1,2,2,1,4,14,1409,3,1,14,1409,51
1,2,2,1,4,14,1471,9,2,14,1471,61
1,2,2,1,4,14,1473,9,2,14,1473,69
1,2,2,1,4,15,1509,3,1,15,1571,68
1,2,2,1,4,15,1571,3,1,12,1211,68
1,2,2,1,4,15,1571,3,1,15,1571,67
1,2,2,1,4,15,1571,9,2,12,1212,68
1,2,2,1,4,16,1605,3,1,16,1674,56
1,2,2,1,4,16,1607,3,1,16,1607,60
1,2,2,1,4,16,1671,3,1,16,1671,67
1,2,2,1,4,16,1671,9,2,16,1671,75
1,2,2,1,4,16,1671,9,3,16,1671,67
1,2,2,1,4,16,1672,9,3,16,1672,67
1,2,2,1,4,17,1771,9,3,17,1771,78
1,2,2,1,4,18,1803,9,2,18,1803,61
1,2,2,1,4,18,1803,9,2,18,1871,82
1,2,2,1,4,18,1807,3,1,18,1807,59
1,2,2,1,4,18,1810,3,1,18,1810,63
1,2,2,1,4,18,1810,9,2,32,3216,63
1,2,2,1,4,18,1811,3,1,18,1811,62
1,2,2,1,4,18,1871,3,1,18,1871,81
1,2,2,1,4,21,2171,3,1,18,1810,58
1,2,2,1,4,31,3171,2,1,31,3171,52
1,2,2,1,4,31,3171,9,2,31,3172,56
1,2,2,1,4,31,3172,3,1,31,3172,56
1,2,2,1,4,31,3172,4,2,31,3172,55
1,2,2,1,4,31,3172,7,2,31,3172,73
1,2,2,1,4,31,3172,9,2,31,3172,60
1,2,2,1,4,31,3173,3,1,31,3173,60
1,2,2,1,4,31,3173,3,1,36,3674,68
1,2,2,1,4,31,3173,8,2,32,3275,86
1,2,2,1,4,31,3173,9,2,31,3173,62
1,2,2,1,4,31,3174,3,1,31,3174,65
1,2,2,1,4,31,3174,8,2,31,3174,70
1,2,2,1,4,31,3174,9,2,31,3174,66
1,2,2,1,4,31,3175,3,1,31,3175,68
1,2,2,1,4,31,3175,9,2,31,3175,62
1,2,2,1,4,31,3175,9,2,32,3216,66
1,2,2,1,4,32,3201,3,1,32,3201,68
1,2,2,1,4,32,3201,9,2,32,3201,43
1,2,2,1,4,32,3204,9,2,32,3273,63
1,2,2,1,4,32,3209,3,1,32,3274,61
1,2,2,1,4,32,3209,9,2,32,3209,66
1,2,2,1,4,32,3210,3,1,32,3210,57
1,2,2,1,4,32,3212,3,1,32,3209,58
1,2,2,1,4,32,3212,9,2,32,3212,58
1,2,2,1,4,32,3215,9,2,32,3215,62
1,2,2,1,4,32,3216,9,2,32,3216,56
1,2,2,1,4,32,3271,3,1,32,3271,73
1,2,2,1,4,32,3272,3,1,32,3272,61
1,2,2,1,4,32,3273,3,1,32,3273,69
1,2,2,1,4,32,3275,3,1,32,3275,69
1,2,2,1,4,32,3275,9,2,32,3275,63
1,2,2,1,4,32,3276,3,1,32,3276,59
1,2,2,1,4,32,3276,9,2,32,3276,67
1,2,2,1,4,32,3277,3,1,32,3277,80
1,2,2,1,4,33,3301,3,1,33,3301,74
1,2,2,1,4,33,3301,9,3,33,3301,67
1,2,2,1,4,33,3302,9,2,33,3302,72
1,2,2,1,4,33,3302,9,3,32,3204,55
1,2,2,1,4,33,3304,3,1,33,3304,51
1,2,2,1,4,33,3306,3,1,33,3306,72
1,2,2,1,4,33,3309,9,2,33,3309,68
1,2,2,1,4,33,3311,9,2,33,3311,64
1,2,2,1,4,33,3314,3,1,33,3314,87
1,2,2,1,4,33,3319,9,2,33,3319,68
1,2,2,1,4,33,3320,9,2,33,3320,59
1,2,2,1,4,33,3321,9,3,33,3374,68
1,2,2,1,4,33,3322,9,3,33,3321,55
1,2,2,1,4,33,3323,9,3,33,3323,72
1,2,2,1,4,33,3325,9,3,33,3325,69
1,2,2,1,4,33,3326,9,3,33,3326,75
1,2,2,1,4,33,3328,9,3,33,3328,63
1,2,2,1,4,33,3329,9,2,33,3329,66
1,2,2,1,4,33,3329,9,3,33,3329,66
1,2,2,1,4,33,3371,9,3,33,3371,68
1,2,2,1,4,33,3374,9,2,33,3374,63
1,2,2,1,4,34,3402,3,1,34,3402,79
1,2,2,1,4,34,3402,9,2,34,3402,83
1,2,2,1,4,34,3404,3,1,34,3404,62
1,2,2,1,4,35,3504,9,2,35,3504,66
1,2,2,1,4,35,3504,9,3,35,3504,63
1,2,2,1,4,35,3506,9,2,35,3506,74
1,2,2,1,4,35,3506,9,3,35,3506,58
1,2,2,1,4,35,3506,9,3,35,3571,65
1,2,2,1,4,35,3507,9,2,35,3573,45
1,2,2,1,4,35,3507,9,3,35,3507,63
1,2,2,1,4,35,3508,3,1,35,3508,53
1,2,2,1,4,35,3510,9,2,35,3510,58
1,2,2,1,4,35,3510,9,3,35,3510,66
1,2,2,1,4,35,3513,3,1,35,3513,59
1,2,2,1,4,35,3515,3,1,35,3515,58
1,2,2,1,4,35,3515,9,2,35,3515,68
1,2,2,1,4,35,3516,3,1,35,3516,66
1,2,2,1,4,35,3517,3,1,35,3517,78
1,2,2,1,4,35,3524,9,2,35,3524,69
1,2,2,1,4,35,3525,3,1,35,3522,60
1,2,2,1,4,35,3525,3,1,35,3525,65
1,2,2,1,4,35,3525,9,2,35,3525,62
1,2,2,1,4,35,3526,3,1,35,3526,65
1,2,2,1,4,35,3571,9,3,35,3571,51
1,2,2,1,4,35,3573,8,2,32,3273,55
1,2,2,1,4,35,3573,9,2,35,3573,50
1,2,2,1,4,35,3574,9,2,35,3574,66
